Provincias;Edad (grupos quinquenales);Españoles/Extranjeros;Sexo;Periodo;Total
03 Alicante/Alacant;100 años y más;TOTAL;Hombres;2020;143
03 Alicante/Alacant;100 años y más;TOTAL;Hombres;2019;117
03 Alicante/Alacant;100 años y más;TOTAL;Hombres;2018;117
03 Alicante/Alacant;100 años y más;TOTAL;Mujeres;2022;422
03 Alicante/Alacant;100 años y más;TOTAL;Mujeres;2021;398
03 Alicante/Alacant;100 años y más;TOTAL;Mujeres;2020;392
03 Alicante/Alacant;100 años y más;TOTAL;Mujeres;2019;359
03 Alicante/Alacant;100 años y más;TOTAL;Mujeres;2018;335
04 Almería;0-4 años;TOTAL;Hombres;2022;18.707
04 Almería;0-4 años;TOTAL;Hombres;2021;19.076
04 Almería;0-4 años;TOTAL;Hombres;2020;19.673
04 Almería;0-4 años;TOTAL;Hombres;2019;19.773
04 Almería;0-4 años;TOTAL;Hombres;2018;19.886
04 Almería;0-4 años;TOTAL;Mujeres;2022;17.653
04 Almería;0-4 años;TOTAL;Mujeres;2021;18.091
04 Almería;0-4 años;TOTAL;Mujeres;2020;18.662
04 Almería;0-4 años;TOTAL;Mujeres;2019;18.644
04 Almería;0-4 años;TOTAL;Mujeres;2018;18.780
04 Almería;5-9 años;TOTAL;Hombres;2022;21.185
04 Almería;5-9 años;TOTAL;Hombres;2021;21.147
04 Almería;5-9 años;TOTAL;Hombres;2020;21.272
04 Almería;5-9 años;TOTAL;Hombres;2019;21.185
04 Almería;5-9 años;TOTAL;Hombres;2018;21.636
04 Almería;5-9 años;TOTAL;Mujeres;2022;19.848
04 Almería;5-9 años;TOTAL;Mujeres;2021;19.837
04 Almería;5-9 años;TOTAL;Mujeres;2020;20.021
04 Almería;5-9 años;TOTAL;Mujeres;2019;20.042
04 Almería;5-9 años;TOTAL;Mujeres;2018;20.567
04 Almería;10-14 años;TOTAL;Hombres;2022;22.253
04 Almería;10-14 años;TOTAL;Hombres;2021;22.120
04 Almería;10-14 años;TOTAL;Hombres;2020;21.861
04 Almería;10-14 años;TOTAL;Hombres;2019;21.478
04 Almería;10-14 años;TOTAL;Hombres;2018;20.676
04 Almería;10-14 años;TOTAL;Mujeres;2022;21.158
04 Almería;10-14 años;TOTAL;Mujeres;2021;21.131
04 Almería;10-14 años;TOTAL;Mujeres;2020;20.969
04 Almería;10-14 años;TOTAL;Mujeres;2019;20.564
04 Almería;10-14 años;TOTAL;Mujeres;2018;19.773
04 Almería;15-19 años;TOTAL;Hombres;2022;20.915
04 Almería;15-19 años;TOTAL;Hombres;2021;20.385
04 Almería;15-19 años;TOTAL;Hombres;2020;20.113
04 Almería;15-19 años;TOTAL;Hombres;2019;19.715
04 Almería;15-19 años;TOTAL;Hombres;2018;19.401
04 Almería;15-19 años;TOTAL;Mujeres;2022;19.807
04 Almería;15-19 años;TOTAL;Mujeres;2021;19.088
04 Almería;15-19 años;TOTAL;Mujeres;2020;18.737
04 Almería;15-19 años;TOTAL;Mujeres;2019;18.336
04 Almería;15-19 años;TOTAL;Mujeres;2018;17.988
04 Almería;20-24 años;TOTAL;Hombres;2022;22.440
04 Almería;20-24 años;TOTAL;Hombres;2021;21.828
04 Almería;20-24 años;TOTAL;Hombres;2020;21.782
04 Almería;20-24 años;TOTAL;Hombres;2019;21.249
04 Almería;20-24 años;TOTAL;Hombres;2018;20.577
04 Almería;20-24 años;TOTAL;Mujeres;2022;19.092
04 Almería;20-24 años;TOTAL;Mujeres;2021;18.838
04 Almería;20-24 años;TOTAL;Mujeres;2020;18.800
04 Almería;20-24 años;TOTAL;Mujeres;2019;18.538
04 Almería;20-24 años;TOTAL;Mujeres;2018;18.717
04 Almería;25-29 años;TOTAL;Hombres;2022;24.494
04 Almería;25-29 años;TOTAL;Hombres;2021;23.935
04 Almería;25-29 años;TOTAL;Hombres;2020;24.441
04 Almería;25-29 años;TOTAL;Hombres;2019;24.188
04 Almería;25-29 años;TOTAL;Hombres;2018;24.034
04 Almería;25-29 años;TOTAL;Mujeres;2022;20.254
04 Almería;25-29 años;TOTAL;Mujeres;2021;20.411
04 Almería;25-29 años;TOTAL;Mujeres;2020;20.984
04 Almería;25-29 años;TOTAL;Mujeres;2019;21.135
04 Almería;25-29 años;TOTAL;Mujeres;2018;21.519
04 Almería;30-34 años;TOTAL;Hombres;2022;26.756
04 Almería;30-34 años;TOTAL;Hombres;2021;26.666
04 Almería;30-34 años;TOTAL;Hombres;2020;26.923
04 Almería;30-34 años;TOTAL;Hombres;2019;26.993
04 Almería;30-34 años;TOTAL;Hombres;2018;27.090
04 Almería;30-34 años;TOTAL;Mujeres;2022;23.320
04 Almería;30-34 años;TOTAL;Mujeres;2021;23.420
04 Almería;30-34 años;TOTAL;Mujeres;2020;23.713
04 Almería;30-34 años;TOTAL;Mujeres;2019;23.900
04 Almería;30-34 años;TOTAL;Mujeres;2018;24.197
04 Almería;35-39 años;TOTAL;Hombres;2022;28.972
04 Almería;35-39 años;TOTAL;Hombres;2021;29.513
04 Almería;35-39 años;TOTAL;Hombres;2020;30.952
04 Almería;35-39 años;TOTAL;Hombres;2019;31.785
04 Almería;35-39 años;TOTAL;Hombres;2018;32.843
04 Almería;35-39 años;TOTAL;Mujeres;2022;26.170
04 Almería;35-39 años;TOTAL;Mujeres;2021;26.868
04 Almería;35-39 años;TOTAL;Mujeres;2020;27.615
04 Almería;35-39 años;TOTAL;Mujeres;2019;28.073
04 Almería;35-39 años;TOTAL;Mujeres;2018;28.795
04 Almería;40-44 años;TOTAL;Hombres;2022;33.406
04 Almería;40-44 años;TOTAL;Hombres;2021;33.878
04 Almería;40-44 años;TOTAL;Hombres;2020;34.231
04 Almería;40-44 años;TOTAL;Hombres;2019;33.695
04 Almería;40-44 años;TOTAL;Hombres;2018;33.212
04 Almería;40-44 años;TOTAL;Mujeres;2022;30.000
04 Almería;40-44 años;TOTAL;Mujeres;2021;29.973
04 Almería;40-44 años;TOTAL;Mujeres;2020;29.926
04 Almería;40-44 años;TOTAL;Mujeres;2019;29.563
04 Almería;40-44 años;TOTAL;Mujeres;2018;29.139
04 Almería;45-49 años;TOTAL;Hombres;2022;31.937
04 Almería;45-49 años;TOTAL;Hombres;2021;30.812
04 Almería;45-49 años;TOTAL;Hombres;2020;30.092
04 Almería;45-49 años;TOTAL;Hombres;2019;29.433
04 Almería;45-49 años;TOTAL;Hombres;2018;29.057
04 Almería;45-49 años;TOTAL;Mujeres;2022;28.960
04 Almería;45-49 años;TOTAL;Mujeres;2021;28.213
04 Almería;45-49 años;TOTAL;Mujeres;2020;27.531
04 Almería;45-49 años;TOTAL;Mujeres;2019;26.946
04 Almería;45-49 años;TOTAL;Mujeres;2018;26.633
04 Almería;50-54 años;TOTAL;Hombres;2022;28.096
04 Almería;50-54 años;TOTAL;Hombres;2021;27.819
04 Almería;50-54 años;TOTAL;Hombres;2020;27.282
04 Almería;50-54 años;TOTAL;Hombres;2019;26.687
04 Almería;50-54 años;TOTAL;Hombres;2018;26.234
04 Almería;50-54 años;TOTAL;Mujeres;2022;26.835
04 Almería;50-54 años;TOTAL;Mujeres;2021;26.483
04 Almería;50-54 años;TOTAL;Mujeres;2020;26.187
04 Almería;50-54 años;TOTAL;Mujeres;2019;25.823
04 Almería;50-54 años;TOTAL;Mujeres;2018;25.221
04 Almería;55-59 años;TOTAL;Hombres;2022;25.302
04 Almería;55-59 años;TOTAL;Hombres;2021;24.515
04 Almería;55-59 años;TOTAL;Hombres;2020;23.778
04 Almería;55-59 años;TOTAL;Hombres;2019;23.033
04 Almería;55-59 años;TOTAL;Hombres;2018;22.413
04 Almería;55-59 años;TOTAL;Mujeres;2022;24.986
04 Almería;55-59 años;TOTAL;Mujeres;2021;24.179
04 Almería;55-59 años;TOTAL;Mujeres;2020;23.531
04 Almería;55-59 años;TOTAL;Mujeres;2019;22.512
04 Almería;55-59 años;TOTAL;Mujeres;2018;21.911
04 Almería;60-64 años;TOTAL;Hombres;2022;21.843
04 Almería;60-64 años;TOTAL;Hombres;2021;21.025
04 Almería;60-64 años;TOTAL;Hombres;2020;20.054
04 Almería;60-64 años;TOTAL;Hombres;2019;18.954
04 Almería;60-64 años;TOTAL;Hombres;2018;17.947
04 Almería;60-64 años;TOTAL;Mujeres;2022;22.121
04 Almería;60-64 años;TOTAL;Mujeres;2021;21.228
04 Almería;60-64 años;TOTAL;Mujeres;2020;20.134
04 Almería;60-64 años;TOTAL;Mujeres;2019;19.011
04 Almería;60-64 años;TOTAL;Mujeres;2018;17.999
04 Almería;65-69 años;TOTAL;Hombres;2022;17.162
04 Almería;65-69 años;TOTAL;Hombres;2021;16.665
04 Almería;65-69 años;TOTAL;Hombres;2020;15.914
04 Almería;65-69 años;TOTAL;Hombres;2019;15.361
04 Almería;65-69 años;TOTAL;Hombres;2018;15.117
04 Almería;65-69 años;TOTAL;Mujeres;2022;17.464
04 Almería;65-69 años;TOTAL;Mujeres;2021;17.022
04 Almería;65-69 años;TOTAL;Mujeres;2020;16.468
04 Almería;65-69 años;TOTAL;Mujeres;2019;16.125
04 Almería;65-69 años;TOTAL;Mujeres;2018;15.985
04 Almería;70-74 años;TOTAL;Hombres;2022;13.594
04 Almería;70-74 años;TOTAL;Hombres;2021;13.208
04 Almería;70-74 años;TOTAL;Hombres;2020;13.129
04 Almería;70-74 años;TOTAL;Hombres;2019;12.775
04 Almería;70-74 años;TOTAL;Hombres;2018;12.156
04 Almería;70-74 años;TOTAL;Mujeres;2022;15.154
04 Almería;70-74 años;TOTAL;Mujeres;2021;14.863
04 Almería;70-74 años;TOTAL;Mujeres;2020;14.624
04 Almería;70-74 años;TOTAL;Mujeres;2019;14.021
04 Almería;70-74 años;TOTAL;Mujeres;2018;13.385
04 Almería;75-79 años;TOTAL;Hombres;2022;9.735
04 Almería;75-79 años;TOTAL;Hombres;2021;9.149
04 Almería;75-79 años;TOTAL;Hombres;2020;9.050
04 Almería;75-79 años;TOTAL;Hombres;2019;8.227
04 Almería;75-79 años;TOTAL;Hombres;2018;7.775
04 Almería;75-79 años;TOTAL;Mujeres;2022;11.624
04 Almería;75-79 años;TOTAL;Mujeres;2021;10.836
04 Almería;75-79 años;TOTAL;Mujeres;2020;10.730
04 Almería;75-79 años;TOTAL;Mujeres;2019;9.955
04 Almería;75-79 años;TOTAL;Mujeres;2018;9.568
04 Almería;80-84 años;TOTAL;Hombres;2022;5.719
04 Almería;80-84 años;TOTAL;Hombres;2021;5.966
04 Almería;80-84 años;TOTAL;Hombres;2020;5.716
04 Almería;80-84 años;TOTAL;Hombres;2019;6.138
04 Almería;80-84 años;TOTAL;Hombres;2018;6.423
04 Almería;80-84 años;TOTAL;Mujeres;2022;8.115
04 Almería;80-84 años;TOTAL;Mujeres;2021;8.422
04 Almería;80-84 años;TOTAL;Mujeres;2020;8.259
04 Almería;80-84 años;TOTAL;Mujeres;2019;8.813
04 Almería;80-84 años;TOTAL;Mujeres;2018;8.970
04 Almería;85-89 años;TOTAL;Hombres;2022;3.800
04 Almería;85-89 años;TOTAL;Hombres;2021;3.743
04 Almería;85-89 años;TOTAL;Hombres;2020;3.690
04 Almería;85-89 años;TOTAL;Hombres;2019;3.536
04 Almería;85-89 años;TOTAL;Hombres;2018;3.398
04 Almería;85-89 años;TOTAL;Mujeres;2022;6.296
04 Almería;85-89 años;TOTAL;Mujeres;2021;6.239
04 Almería;85-89 años;TOTAL;Mujeres;2020;6.131
04 Almería;85-89 años;TOTAL;Mujeres;2019;5.923
04 Almería;85-89 años;TOTAL;Mujeres;2018;5.827
04 Almería;90-94 años;TOTAL;Hombres;2022;1.378
04 Almería;90-94 años;TOTAL;Hombres;2021;1.325
04 Almería;90-94 años;TOTAL;Hombres;2020;1.290
04 Almería;90-94 años;TOTAL;Hombres;2019;1.214
04 Almería;90-94 años;TOTAL;Hombres;2018;1.180
04 Almería;90-94 años;TOTAL;Mujeres;2022;2.768
04 Almería;90-94 años;TOTAL;Mujeres;2021;2.706
04 Almería;90-94 años;TOTAL;Mujeres;2020;2.635
04 Almería;90-94 años;TOTAL;Mujeres;2019;2.504
04 Almería;90-94 años;TOTAL;Mujeres;2018;2.415
04 Almería;95-99 años;TOTAL;Hombres;2022;299
04 Almería;95-99 años;TOTAL;Hombres;2021;300
04 Almería;95-99 años;TOTAL;Hombres;2020;255
04 Almería;95-99 años;TOTAL;Hombres;2019;237
04 Almería;95-99 años;TOTAL;Hombres;2018;227
04 Almería;95-99 años;TOTAL;Mujeres;2022;701
04 Almería;95-99 años;TOTAL;Mujeres;2021;667
04 Almería;95-99 años;TOTAL;Mujeres;2020;597
04 Almería;95-99 años;TOTAL;Mujeres;2019;561
04 Almería;95-99 años;TOTAL;Mujeres;2018;515
04 Almería;100 años y más;TOTAL;Hombres;2022;62
04 Almería;100 años y más;TOTAL;Hombres;2021;61
04 Almería;100 años y más;TOTAL;Hombres;2020;60
04 Almería;100 años y más;TOTAL;Hombres;2019;45
04 Almería;100 años y más;TOTAL;Hombres;2018;37
04 Almería;100 años y más;TOTAL;Mujeres;2022;153
04 Almería;100 años y más;TOTAL;Mujeres;2021;141
04 Almería;100 años y más;TOTAL;Mujeres;2020;133
04 Almería;100 años y más;TOTAL;Mujeres;2019;130
04 Almería;100 años y más;TOTAL;Mujeres;2018;117
01 Araba/Álava;0-4 años;TOTAL;Hombres;2022;6.763
01 Araba/Álava;0-4 años;TOTAL;Hombres;2021;7.122
01 Araba/Álava;0-4 años;TOTAL;Hombres;2020;7.591
01 Araba/Álava;0-4 años;TOTAL;Hombres;2019;7.962
01 Araba/Álava;0-4 años;TOTAL;Hombres;2018;8.186
01 Araba/Álava;0-4 años;TOTAL;Mujeres;2022;6.418
01 Araba/Álava;0-4 años;TOTAL;Mujeres;2021;6.827
01 Araba/Álava;0-4 años;TOTAL;Mujeres;2020;7.261
01 Araba/Álava;0-4 años;TOTAL;Mujeres;2019;7.613
01 Araba/Álava;0-4 años;TOTAL;Mujeres;2018;7.747
01 Araba/Álava;5-9 años;TOTAL;Hombres;2022;8.631
01 Araba/Álava;5-9 años;TOTAL;Hombres;2021;8.871
01 Araba/Álava;5-9 años;TOTAL;Hombres;2020;9.061
01 Araba/Álava;5-9 años;TOTAL;Hombres;2019;9.079
01 Araba/Álava;5-9 años;TOTAL;Hombres;2018;9.135
01 Araba/Álava;5-9 años;TOTAL;Mujeres;2022;8.128
01 Araba/Álava;5-9 años;TOTAL;Mujeres;2021;8.237
01 Araba/Álava;5-9 años;TOTAL;Mujeres;2020;8.377
01 Araba/Álava;5-9 años;TOTAL;Mujeres;2019;8.269
01 Araba/Álava;5-9 años;TOTAL;Mujeres;2018;8.393
01 Araba/Álava;10-14 años;TOTAL;Hombres;2022;9.062
01 Araba/Álava;10-14 años;TOTAL;Hombres;2021;8.871
01 Araba/Álava;10-14 años;TOTAL;Hombres;2020;8.616
01 Araba/Álava;10-14 años;TOTAL;Hombres;2019;8.405
01 Araba/Álava;10-14 años;TOTAL;Hombres;2018;8.143
01 Araba/Álava;10-14 años;TOTAL;Mujeres;2022;8.496
01 Araba/Álava;10-14 años;TOTAL;Mujeres;2021;8.315
01 Araba/Álava;10-14 años;TOTAL;Mujeres;2020;8.079
01 Araba/Álava;10-14 años;TOTAL;Mujeres;2019;7.931
01 Araba/Álava;10-14 años;TOTAL;Mujeres;2018;7.718
01 Araba/Álava;15-19 años;TOTAL;Hombres;2022;8.365
01 Araba/Álava;15-19 años;TOTAL;Hombres;2021;8.091
01 Araba/Álava;15-19 años;TOTAL;Hombres;2020;8.092
01 Araba/Álava;15-19 años;TOTAL;Hombres;2019;7.777
01 Araba/Álava;15-19 años;TOTAL;Hombres;2018;7.432
01 Araba/Álava;15-19 años;TOTAL;Mujeres;2022;7.743
01 Araba/Álava;15-19 años;TOTAL;Mujeres;2021;7.542
01 Araba/Álava;15-19 años;TOTAL;Mujeres;2020;7.409
01 Araba/Álava;15-19 años;TOTAL;Mujeres;2019;7.239
01 Araba/Álava;15-19 años;TOTAL;Mujeres;2018;7.002
01 Araba/Álava;20-24 años;TOTAL;Hombres;2022;7.763
01 Araba/Álava;20-24 años;TOTAL;Hombres;2021;7.587
01 Araba/Álava;20-24 años;TOTAL;Hombres;2020;7.362
01 Araba/Álava;20-24 años;TOTAL;Hombres;2019;7.147
01 Araba/Álava;20-24 años;TOTAL;Hombres;2018;6.954
01 Araba/Álava;20-24 años;TOTAL;Mujeres;2022;7.380
01 Araba/Álava;20-24 años;TOTAL;Mujeres;2021;7.271
01 Araba/Álava;20-24 años;TOTAL;Mujeres;2020;7.112
01 Araba/Álava;20-24 años;TOTAL;Mujeres;2019;6.778
01 Araba/Álava;20-24 años;TOTAL;Mujeres;2018;6.665
01 Araba/Álava;25-29 años;TOTAL;Hombres;2022;7.750
01 Araba/Álava;25-29 años;TOTAL;Hombres;2021;7.629
01 Araba/Álava;25-29 años;TOTAL;Hombres;2020;7.683
01 Araba/Álava;25-29 años;TOTAL;Hombres;2019;7.641
01 Araba/Álava;25-29 años;TOTAL;Hombres;2018;7.645
01 Araba/Álava;25-29 años;TOTAL;Mujeres;2022;7.408
01 Araba/Álava;25-29 años;TOTAL;Mujeres;2021;7.422
01 Araba/Álava;25-29 años;TOTAL;Mujeres;2020;7.535
01 Araba/Álava;25-29 años;TOTAL;Mujeres;2019;7.586
01 Araba/Álava;25-29 años;TOTAL;Mujeres;2018;7.692
01 Araba/Álava;30-34 años;TOTAL;Hombres;2022;8.523
01 Araba/Álava;30-34 años;TOTAL;Hombres;2021;8.759
01 Araba/Álava;30-34 años;TOTAL;Hombres;2020;9.082
01 Araba/Álava;30-34 años;TOTAL;Hombres;2019;9.396
01 Araba/Álava;30-34 años;TOTAL;Hombres;2018;9.518
01 Araba/Álava;30-34 años;TOTAL;Mujeres;2022;8.483
01 Araba/Álava;30-34 años;TOTAL;Mujeres;2021;8.722
01 Araba/Álava;30-34 años;TOTAL;Mujeres;2020;9.142
01 Araba/Álava;30-34 años;TOTAL;Mujeres;2019;9.448
01 Araba/Álava;30-34 años;TOTAL;Mujeres;2018;9.675
01 Araba/Álava;35-39 años;TOTAL;Hombres;2022;10.577
01 Araba/Álava;35-39 años;TOTAL;Hombres;2021;11.107
01 Araba/Álava;35-39 años;TOTAL;Hombres;2020;11.630
01 Araba/Álava;35-39 años;TOTAL;Hombres;2019;12.146
01 Araba/Álava;35-39 años;TOTAL;Hombres;2018;12.783
01 Araba/Álava;35-39 años;TOTAL;Mujeres;2022;10.654
01 Araba/Álava;35-39 años;TOTAL;Mujeres;2021;11.156
01 Araba/Álava;35-39 años;TOTAL;Mujeres;2020;11.640
01 Araba/Álava;35-39 años;TOTAL;Mujeres;2019;12.091
01 Araba/Álava;35-39 años;TOTAL;Mujeres;2018;12.449
01 Araba/Álava;40-44 años;TOTAL;Hombres;2022;13.688
01 Araba/Álava;40-44 años;TOTAL;Hombres;2021;14.251
01 Araba/Álava;40-44 años;TOTAL;Hombres;2020;14.649
01 Araba/Álava;40-44 años;TOTAL;Hombres;2019;14.751
01 Araba/Álava;40-44 años;TOTAL;Hombres;2018;14.687
01 Araba/Álava;40-44 años;TOTAL;Mujeres;2022;13.179
01 Araba/Álava;40-44 años;TOTAL;Mujeres;2021;13.585
01 Araba/Álava;40-44 años;TOTAL;Mujeres;2020;13.830
01 Araba/Álava;40-44 años;TOTAL;Mujeres;2019;13.807
01 Araba/Álava;40-44 años;TOTAL;Mujeres;2018;13.619
01 Araba/Álava;45-49 años;TOTAL;Hombres;2022;14.595
01 Araba/Álava;45-49 años;TOTAL;Hombres;2021;14.384
01 Araba/Álava;45-49 años;TOTAL;Hombres;2020;14.080
01 Araba/Álava;45-49 años;TOTAL;Hombres;2019;13.821
01 Araba/Álava;45-49 años;TOTAL;Hombres;2018;13.639
01 Araba/Álava;45-49 años;TOTAL;Mujeres;2022;13.861
01 Araba/Álava;45-49 años;TOTAL;Mujeres;2021;13.618
01 Araba/Álava;45-49 años;TOTAL;Mujeres;2020;13.403
01 Araba/Álava;45-49 años;TOTAL;Mujeres;2019;13.229
01 Araba/Álava;45-49 años;TOTAL;Mujeres;2018;12.989
01 Araba/Álava;50-54 años;TOTAL;Hombres;2022;13.458
01 Araba/Álava;50-54 años;TOTAL;Hombres;2021;13.171
01 Araba/Álava;50-54 años;TOTAL;Hombres;2020;13.119
01 Araba/Álava;50-54 años;TOTAL;Hombres;2019;13.050
01 Araba/Álava;50-54 años;TOTAL;Hombres;2018;12.757
01 Araba/Álava;50-54 años;TOTAL;Mujeres;2022;12.997
01 Araba/Álava;50-54 años;TOTAL;Mujeres;2021;12.888
01 Araba/Álava;50-54 años;TOTAL;Mujeres;2020;12.867
01 Araba/Álava;50-54 años;TOTAL;Mujeres;2019;12.811
01 Araba/Álava;50-54 años;TOTAL;Mujeres;2018;12.810
01 Araba/Álava;55-59 años;TOTAL;Hombres;2022;12.249
01 Araba/Álava;55-59 años;TOTAL;Hombres;2021;12.066
01 Araba/Álava;55-59 años;TOTAL;Hombres;2020;11.808
01 Araba/Álava;55-59 años;TOTAL;Hombres;2019;11.514
01 Araba/Álava;55-59 años;TOTAL;Hombres;2018;11.310
01 Araba/Álava;55-59 años;TOTAL;Mujeres;2022;12.796
01 Araba/Álava;55-59 años;TOTAL;Mujeres;2021;12.556
01 Araba/Álava;55-59 años;TOTAL;Mujeres;2020;12.459
01 Araba/Álava;55-59 años;TOTAL;Mujeres;2019;12.156
01 Araba/Álava;55-59 años;TOTAL;Mujeres;2018;11.957
01 Araba/Álava;60-64 años;TOTAL;Hombres;2022;10.751
01 Araba/Álava;60-64 años;TOTAL;Hombres;2021;10.594
01 Araba/Álava;60-64 años;TOTAL;Hombres;2020;10.382
01 Araba/Álava;60-64 años;TOTAL;Hombres;2019;10.113
01 Araba/Álava;60-64 años;TOTAL;Hombres;2018;9.924
01 Araba/Álava;60-64 años;TOTAL;Mujeres;2022;11.604
01 Araba/Álava;60-64 años;TOTAL;Mujeres;2021;11.450
01 Araba/Álava;60-64 años;TOTAL;Mujeres;2020;11.195
01 Araba/Álava;60-64 años;TOTAL;Mujeres;2019;10.888
01 Araba/Álava;60-64 años;TOTAL;Mujeres;2018;10.618
01 Araba/Álava;65-69 años;TOTAL;Hombres;2022;9.284
01 Araba/Álava;65-69 años;TOTAL;Hombres;2021;9.020
01 Araba/Álava;65-69 años;TOTAL;Hombres;2020;8.917
01 Araba/Álava;65-69 años;TOTAL;Hombres;2019;8.919
01 Araba/Álava;65-69 años;TOTAL;Hombres;2018;8.977
01 Araba/Álava;65-69 años;TOTAL;Mujeres;2022;10.112
01 Araba/Álava;65-69 años;TOTAL;Mujeres;2021;9.892
01 Araba/Álava;65-69 años;TOTAL;Mujeres;2020;9.684
01 Araba/Álava;65-69 años;TOTAL;Mujeres;2019;9.650
01 Araba/Álava;65-69 años;TOTAL;Mujeres;2018;9.635
01 Araba/Álava;70-74 años;TOTAL;Hombres;2022;8.108
01 Araba/Álava;70-74 años;TOTAL;Hombres;2021;8.155
01 Araba/Álava;70-74 años;TOTAL;Hombres;2020;8.236
01 Araba/Álava;70-74 años;TOTAL;Hombres;2019;8.163
01 Araba/Álava;70-74 años;TOTAL;Hombres;2018;7.956
01 Araba/Álava;70-74 años;TOTAL;Mujeres;2022;9.207
01 Araba/Álava;70-74 años;TOTAL;Mujeres;2021;9.108
01 Araba/Álava;70-74 años;TOTAL;Mujeres;2020;9.145
01 Araba/Álava;70-74 años;TOTAL;Mujeres;2019;8.883
01 Araba/Álava;70-74 años;TOTAL;Mujeres;2018;8.611
01 Araba/Álava;75-79 años;TOTAL;Hombres;2022;6.755
01 Araba/Álava;75-79 años;TOTAL;Hombres;2021;6.430
01 Araba/Álava;75-79 años;TOTAL;Hombres;2020;6.197
01 Araba/Álava;75-79 años;TOTAL;Hombres;2019;5.641
01 Araba/Álava;75-79 años;TOTAL;Hombres;2018;5.249
01 Araba/Álava;75-79 años;TOTAL;Mujeres;2022;7.818
01 Araba/Álava;75-79 años;TOTAL;Mujeres;2021;7.424
01 Araba/Álava;75-79 años;TOTAL;Mujeres;2020;7.096
01 Araba/Álava;75-79 años;TOTAL;Mujeres;2019;6.579
01 Araba/Álava;75-79 años;TOTAL;Mujeres;2018;6.056
01 Araba/Álava;80-84 años;TOTAL;Hombres;2022;4.104
01 Araba/Álava;80-84 años;TOTAL;Hombres;2021;4.119
01 Araba/Álava;80-84 años;TOTAL;Hombres;2020;4.035
01 Araba/Álava;80-84 años;TOTAL;Hombres;2019;4.164
01 Araba/Álava;80-84 años;TOTAL;Hombres;2018;4.321
01 Araba/Álava;80-84 años;TOTAL;Mujeres;2022;5.336
01 Araba/Álava;80-84 años;TOTAL;Mujeres;2021;5.501
01 Araba/Álava;80-84 años;TOTAL;Mujeres;2020;5.409
01 Araba/Álava;80-84 años;TOTAL;Mujeres;2019;5.612
01 Araba/Álava;80-84 años;TOTAL;Mujeres;2018;5.841
01 Araba/Álava;85-89 años;TOTAL;Hombres;2022;2.862
01 Araba/Álava;85-89 años;TOTAL;Hombres;2021;2.806
01 Araba/Álava;85-89 años;TOTAL;Hombres;2020;2.812
01 Araba/Álava;85-89 años;TOTAL;Hombres;2019;2.703
01 Araba/Álava;85-89 años;TOTAL;Hombres;2018;2.558
01 Araba/Álava;85-89 años;TOTAL;Mujeres;2022;4.758
01 Araba/Álava;85-89 años;TOTAL;Mujeres;2021;4.577
01 Araba/Álava;85-89 años;TOTAL;Mujeres;2020;4.643
01 Araba/Álava;85-89 años;TOTAL;Mujeres;2019;4.496
01 Araba/Álava;85-89 años;TOTAL;Mujeres;2018;4.353
01 Araba/Álava;90-94 años;TOTAL;Hombres;2022;1.100
01 Araba/Álava;90-94 años;TOTAL;Hombres;2021;1.026
01 Araba/Álava;90-94 años;TOTAL;Hombres;2020;983
01 Araba/Álava;90-94 años;TOTAL;Hombres;2019;933
01 Araba/Álava;90-94 años;TOTAL;Hombres;2018;837
01 Araba/Álava;90-94 años;TOTAL;Mujeres;2022;2.549
01 Araba/Álava;90-94 años;TOTAL;Mujeres;2021;2.438
01 Araba/Álava;90-94 años;TOTAL;Mujeres;2020;2.340
01 Araba/Álava;90-94 años;TOTAL;Mujeres;2019;2.254
01 Araba/Álava;90-94 años;TOTAL;Mujeres;2018;2.177
01 Araba/Álava;95-99 años;TOTAL;Hombres;2022;186
01 Araba/Álava;95-99 años;TOTAL;Hombres;2021;182
01 Araba/Álava;95-99 años;TOTAL;Hombres;2020;173
01 Araba/Álava;95-99 años;TOTAL;Hombres;2019;156
01 Araba/Álava;95-99 años;TOTAL;Hombres;2018;147
01 Araba/Álava;95-99 años;TOTAL;Mujeres;2022;780
01 Araba/Álava;95-99 años;TOTAL;Mujeres;2021;741
01 Araba/Álava;95-99 años;TOTAL;Mujeres;2020;679
01 Araba/Álava;95-99 años;TOTAL;Mujeres;2019;627
01 Araba/Álava;95-99 años;TOTAL;Mujeres;2018;594
01 Araba/Álava;100 años y más;TOTAL;Hombres;2022;11
01 Araba/Álava;100 años y más;TOTAL;Hombres;2021;11
01 Araba/Álava;100 años y más;TOTAL;Hombres;2020;16
01 Araba/Álava;100 años y más;TOTAL;Hombres;2019;18
01 Araba/Álava;100 años y más;TOTAL;Hombres;2018;17
01 Araba/Álava;100 años y más;TOTAL;Mujeres;2022;120
01 Araba/Álava;100 años y más;TOTAL;Mujeres;2021;104
01 Araba/Álava;100 años y más;TOTAL;Mujeres;2020;111
01 Araba/Álava;100 años y más;TOTAL;Mujeres;2019;103
01 Araba/Álava;100 años y más;TOTAL;Mujeres;2018;92
33 Asturias;0-4 años;TOTAL;Hombres;2022;13.961
33 Asturias;0-4 años;TOTAL;Hombres;2021;14.686
33 Asturias;0-4 años;TOTAL;Hombres;2020;15.568
