Provincia de defunción;Sexo;Causa de muerte (lista reducida);Periodo;Total
32 Ourense;Hombres;077-080 XIV.Enfermedades del sistema genitourinario;2018;56
32 Ourense;Hombres;081 XV.Embarazo, parto y puerperio;2022;0
32 Ourense;Hombres;081 XV.Embarazo, parto y puerperio;2021;0
32 Ourense;Hombres;081 XV.Embarazo, parto y puerperio;2020;0
32 Ourense;Hombres;081 XV.Embarazo, parto y puerperio;2019;0
32 Ourense;Hombres;081 XV.Embarazo, parto y puerperio;2018;0
32 Ourense;Hombres;082 XVI.Afecciones originadas en el periodo perinatal;2022;0
32 Ourense;Hombres;082 XVI.Afecciones originadas en el periodo perinatal;2021;0
32 Ourense;Hombres;082 XVI.Afecciones originadas en el periodo perinatal;2020;0
32 Ourense;Hombres;082 XVI.Afecciones originadas en el periodo perinatal;2019;0
32 Ourense;Hombres;082 XVI.Afecciones originadas en el periodo perinatal;2018;1
32 Ourense;Hombres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2022;2
32 Ourense;Hombres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2021;3
32 Ourense;Hombres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2020;2
32 Ourense;Hombres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2019;5
32 Ourense;Hombres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2018;1
32 Ourense;Hombres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2022;27
32 Ourense;Hombres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2021;12
32 Ourense;Hombres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2020;18
32 Ourense;Hombres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2019;87
32 Ourense;Hombres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2018;56
32 Ourense;Hombres;090-102 XX.Causas externas de mortalidad;2022;153
32 Ourense;Hombres;090-102 XX.Causas externas de mortalidad;2021;114
