Causas (lista reducida);Sexo;Provincia de residencia;Total
084 Malformaciones congénitas del sistema circulatorio;Hombres;Zamora;0
084 Malformaciones congénitas del sistema circulatorio;Hombres;Zaragoza;2
084 Malformaciones congénitas del sistema circulatorio;Hombres;Ceuta;0
084 Malformaciones congénitas del sistema circulatorio;Hombres;Melilla;0
084 Malformaciones congénitas del sistema circulatorio;Hombres;Extranjero;1
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Total;105
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Albacete;0
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Alicante/Alacant;4
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Almería;3
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Araba/Alava;0
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Asturias;3
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Avila;0
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Badajoz;2
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Balears, Illes;0
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Barcelona;6
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Bizkaia;3
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Burgos;0
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Cáceres;0
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Cádiz;2
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Cantabria;2
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Castellón/Castelló;0
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Ciudad Real;0
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Córdoba;0
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Coruña, A;3
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Cuenca;0
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Gipuzkoa;2
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Girona;1
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Granada;4
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Guadalajara;0
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Huelva;2
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Huesca;0
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Jaén;2
084 Malformaciones congénitas del sistema circulatorio;Mujeres;León;1
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Lleida;2
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Lugo;3
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Madrid;21
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Málaga;2
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Murcia;4
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Navarra;5
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Ourense;0
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Palencia;0
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Palmas, Las;4
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Pontevedra;0
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Rioja, La;1
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Salamanca;0
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Santa Cruz de Tenerife;1
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Segovia;0
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Sevilla;4
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Soria;1
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Tarragona;2
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Teruel;0
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Toledo;4
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Valencia/Valncia;5
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Valladolid;1
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Zamora;2
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Zaragoza;1
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Ceuta;0
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Melilla;0
084 Malformaciones congénitas del sistema circulatorio;Mujeres;Extranjero;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Total;526
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Albacete;6
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Alicante/Alacant;20
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Almería;12
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Araba/Alava;4
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Asturias;16
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Avila;3
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Badajoz;3
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Balears, Illes;11
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Barcelona;64
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Bizkaia;15
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Burgos;4
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Cáceres;6
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Cádiz;21
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Cantabria;4
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Castellón/Castelló;9
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Ciudad Real;4
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Córdoba;14
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Coruña, A;19
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Cuenca;3
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Gipuzkoa;14
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Girona;4
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Granada;3
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Guadalajara;5
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Huelva;10
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Huesca;4
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Jaén;7
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;León;7
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Lleida;7
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Lugo;6
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Madrid;58
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Málaga;14
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Murcia;24
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Navarra;11
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Ourense;6
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Palencia;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Palmas, Las;7
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Pontevedra;16
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Rioja, La;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Salamanca;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Santa Cruz de Tenerife;5
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Segovia;1
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Sevilla;15
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Soria;1
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Tarragona;7
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Teruel;1
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Toledo;4
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Valencia/Valncia;24
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Valladolid;5
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Zamora;5
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Zaragoza;6
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Ceuta;0
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Melilla;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Ambos sexos;Extranjero;3
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Total;261
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Albacete;3
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Alicante/Alacant;15
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Almería;7
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Araba/Alava;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Asturias;7
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Avila;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Badajoz;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Balears, Illes;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Barcelona;33
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Bizkaia;12
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Burgos;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Cáceres;4
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Cádiz;13
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Cantabria;1
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Castellón/Castelló;5
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Ciudad Real;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Córdoba;8
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Coruña, A;7
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Cuenca;0
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Gipuzkoa;6
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Girona;3
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Granada;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Guadalajara;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Huelva;5
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Huesca;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Jaén;1
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;León;3
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Lleida;5
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Lugo;3
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Madrid;23
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Málaga;7
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Murcia;12
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Navarra;7
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Ourense;4
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Palencia;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Palmas, Las;3
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Pontevedra;8
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Rioja, La;0
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Salamanca;1
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Santa Cruz de Tenerife;4
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Segovia;0
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Sevilla;6
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Soria;1
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Tarragona;5
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Teruel;1
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Toledo;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Valencia/Valncia;11
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Valladolid;0
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Zamora;1
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Zaragoza;3
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Ceuta;0
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Melilla;0
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;Extranjero;1
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Total;265
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Albacete;3
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Alicante/Alacant;5
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Almería;5
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Araba/Alava;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Asturias;9
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Avila;1
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Badajoz;1
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Balears, Illes;9
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Barcelona;31
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Bizkaia;3
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Burgos;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Cáceres;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Cádiz;8
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Cantabria;3
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Castellón/Castelló;4
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Ciudad Real;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Córdoba;6
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Coruña, A;12
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Cuenca;3
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Gipuzkoa;8
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Girona;1
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Granada;1
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Guadalajara;3
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Huelva;5
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Huesca;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Jaén;6
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;León;4
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Lleida;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Lugo;3
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Madrid;35
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Málaga;7
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Murcia;12
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Navarra;4
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Ourense;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Palencia;0
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Palmas, Las;4
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Pontevedra;8
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Rioja, La;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Salamanca;1
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Santa Cruz de Tenerife;1
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Segovia;1
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Sevilla;9
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Soria;0
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Tarragona;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Teruel;0
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Toledo;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Valencia/Valncia;13
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Valladolid;5
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Zamora;4
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Zaragoza;3
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Ceuta;0
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Melilla;2
085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;Extranjero;2
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Total;9.129
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Albacete;69
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Alicante/Alacant;502
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Almería;437
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Araba/Alava;67
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Asturias;150
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Avila;36
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Badajoz;176
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Balears, Illes;97
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Barcelona;805
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Bizkaia;235
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Burgos;26
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Cáceres;193
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Cádiz;492
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Cantabria;112
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Castellón/Castelló;42
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Ciudad Real;110
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Córdoba;274
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Coruña, A;104
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Cuenca;92
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Gipuzkoa;290
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Girona;142
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Granada;320
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Guadalajara;25
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Huelva;266
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Huesca;11
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Jaén;450
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;León;83
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Lleida;147
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Lugo;85
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Madrid;820
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Málaga;540
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Murcia;49
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Navarra;20
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Ourense;48
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Palencia;48
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Palmas, Las;115
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Pontevedra;251
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Rioja, La;24
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Salamanca;35
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Santa Cruz de Tenerife;167
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Segovia;23
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Sevilla;278
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Soria;11
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Tarragona;248
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Teruel;8
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Toledo;124
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Valencia/Valncia;308
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Valladolid;32
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Zamora;23
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Zaragoza;44
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Ceuta;19
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Melilla;9
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Ambos sexos;Extranjero;47
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Hombres;Total;3.874
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Hombres;Albacete;34
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Hombres;Alicante/Alacant;208
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Hombres;Almería;183
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Hombres;Araba/Alava;22
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Hombres;Asturias;41
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Hombres;Avila;16
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Hombres;Badajoz;65
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Hombres;Balears, Illes;51
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Hombres;Barcelona;354
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Hombres;Bizkaia;74
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Hombres;Burgos;14
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Hombres;Cáceres;87
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Hombres;Cádiz;162
086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Hombres;Cantabria;47
